Gene,Sample,Mean,SD,CV,Range
spoIIT,M1,2164.6055555555554,92.61414501700878,0.04278569126800516,324
spoIIT,M2,4390.116666666667,125.21955132294458,0.028523057775141414,459
spoIIT,M3,3365.8055555555557,224.25501986676647,0.06662744361349514,795
spoIIT,Y1,7444.011111111111,471.7585784068314,0.06337424425692664,1518
spoIIT,Y2,8890.816666666668,13.091630231674932,0.0014724890549996266,43
spoIIT,Y3,7841.783333333334,106.77027367569178,0.013615560279743992,443
spoIVB,M1,2215.9968774395,64.13842444464939,0.0289433731146584,426
spoIVB,M2,3660.744730679157,71.03998393803091,0.01940588300043835,479
spoIVB,M3,2964.6697892271663,73.31372718944704,0.02472913761115991,550
spoIVB,Y1,7810.651053864169,289.78637474045706,0.03710143658217721,2137
spoIVB,Y2,8845.919594067134,20.2770790816895,0.0022922522487417957,105
spoIVB,Y3,7969.174082747853,73.14067235657103,0.009177948881165784,589
spoIVCA,M1,3310.1809713905523,272.68241768762164,0.08237689118642727,1386
spoIVCA,M2,4620.170326014638,278.95986710353327,0.06037869762783491,1698
spoIVCA,M3,6122.290751829674,487.5034309288606,0.07962761827068864,2671
spoIVCA,Y1,8398.294078509647,26.81698114185128,0.003193146237933382,92
spoIVCA,Y2,9174.50765136394,14.494906171926944,0.0015799110669194375,98
spoIVCA,Y3,7929.135728542914,149.74802696133622,0.01888579437759914,1187
spoIVFA,M1,5663.97106918239,713.9680054203891,0.12605431713892076,3770
spoIVFA,M2,7589.105660377359,680.3993392575616,0.0896547458562765,3258
spoIVFA,M3,6576.7949685534595,724.9096995617683,0.11022233519942153,3960
spoIVFA,Y1,8317.462893081762,29.474696814807547,0.0035437124509835557,171
spoIVFA,Y2,7676.2893081761,575.7452004513106,0.07500306167956411,2524
spoIVFA,Y3,7570.261635220126,804.5157762477872,0.10627317984689359,3339
spoIVFB,M1,3723.4625144175316,529.8779365427276,0.14230784773339325,1992
spoIVFB,M2,6840.053056516725,501.6164005971467,0.07333516223521712,2082
spoIVFB,M3,4512.892733564014,494.27995665169334,0.10952619214180624,2049
spoIVFB,Y1,8328.297577854672,4.906189816387885,0.0005890987648464519,22
spoIVFB,Y2,7198.365628604383,451.92248959324087,0.06278126354091011,1600
spoIVFB,Y3,7251.975778546713,556.4448646572325,0.07673010523605794,1929
spoVAA,M1,1721.988727858293,17.99520191853158,0.01045024373702663,71
spoVAA,M2,2629.5539452495973,18.494089850811818,0.007033166170339342,58
spoVAA,M3,2508.803542673108,119.73920607428542,0.04772761359652113,444
spoVAA,Y1,5860.143317230274,509.8320378775716,0.08699992649984158,1520
spoVAA,Y2,8602.658615136876,28.826836354482136,0.003350921807330544,85
spoVAA,Y3,6634.9774557165865,120.51104677232432,0.018162992651692283,403
spoVAB,M1,1692.6854460093896,19.15225987373803,0.011314718820848058,60
spoVAB,M2,2611.8638497652582,16.537166930451292,0.006331557799973982,48
spoVAB,M3,2331.2018779342725,54.22581626316234,0.023260883914186355,154
spoVAB,Y1,5321.173708920188,342.6063601124557,0.06438548689702144,908
spoVAB,Y2,8579.955399061033,31.4428015733578,0.0036646812379466233,92
spoVAB,Y3,6480.596244131455,49.590666911060886,0.007652176596554372,140
spoVAC,M1,1735.317880794702,20.99505974157088,0.012098682307103314,69
spoVAC,M2,2647.8256070640177,24.22695159394853,0.009149753491814005,80
spoVAC,M3,2489.679911699779,68.85971675183269,0.027658060149917063,254
spoVAC,Y1,6163.587196467991,330.12228160055815,0.05356008945403302,1278
spoVAC,Y2,8616.346578366445,8.687620527777655,0.001008271945512285,35
spoVAC,Y3,6591.825607064017,56.11384648735392,0.008512641236628055,177
spoVAD,M1,1834.9233038348082,48.16392630328167,0.026248468370652783,221
spoVAD,M2,2726.973451327434,30.971416260528258,0.011357432264495284,131
spoVAD,M3,2736.5781710914453,108.44074743440362,0.039626402263946134,460
spoVAD,Y1,6841.251720747296,489.0758012110243,0.07148922758211282,1901
spoVAD,Y2,8628.599803343166,5.026712107029535,0.000582564056926354,25
spoVAD,Y3,6925.430678466077,101.26793300327485,0.014622618824004289,526
spoVAEA,M1,1993.2238562091504,37.02549950042384,0.01857568550822057,158
spoVAEA,M2,2910.547385620915,63.1659755547683,0.021702438471481175,217
spoVAEA,M3,3186.7924836601305,138.76047398826574,0.04354236264198007,559
spoVAEA,Y1,7484.401960784314,407.81590451637504,0.054488776344882306,1416
spoVAEA,Y2,8633.977124183006,4.2579817680936,0.0004931657458493109,20
spoVAEA,Y3,7192.995098039216,67.0068636747916,0.009315571992125704,305
spoVAEB,M1,1920.2165242165242,53.35438244577596,0.02778560739005478,179
spoVAEB,M2,2803.0484330484333,29.138495727335226,0.010395287995664736,101
spoVAEB,M3,3012.019943019943,70.45624499135941,0.023391692725884754,277
spoVAEB,Y1,7251.960113960114,328.12145591705803,0.04524589914462162,1186
spoVAEB,Y2,8634.564102564103,4.3890473070743115,0.0005083113930176218,18
spoVAEB,Y3,7099.025641025641,48.71347039374425,0.006861993864654687,204
spoVAF,M1,2102.813765182186,101.60468934131282,0.04831844408841877,423
spoVAF,M2,3043.56342780027,81.14538988539928,0.026661310601976504,314
spoVAF,M3,3276.331983805668,160.80974340689025,0.04908224935743523,724
spoVAF,Y1,7052.599190283401,271.3489421871451,0.03847502670518856,1285
spoVAF,Y2,8632.095141700405,8.942142221448073,0.0010359179405066883,37
spoVAF,Y3,7154.780026990553,101.71147940659536,0.014215877919782433,466
spoVD,M1,1551.2117465224112,417.62997110979063,0.26922821597119523,1684
spoVD,M2,2513.655847501288,556.4126547111846,0.221355940696611,2584
spoVD,M3,1345.9711488923235,580.8366833933889,0.4315372464494447,2308
spoVD,Y1,3458.238021638331,1459.2911112729387,0.4219753244693098,5758
spoVD,Y2,3097.136527563112,1183.6641134259635,0.38218015347140466,4498
spoVD,Y3,4431.623390005152,1124.022969942243,0.25363684388824753,4708
spoVE,M1,2228.5122615803816,705.3494472983319,0.316511360273209,2660
spoVE,M2,3254.8519527702088,841.9670058685098,0.25868058458140025,3476
spoVE,M3,1968.6339691189828,790.6537372726646,0.40162556863046694,3100
spoVE,Y1,4432.355131698456,1406.7705809417496,0.317386702812029,5503
spoVE,Y2,4503.882833787466,1395.448277236178,0.3098322777776834,5597
spoVE,Y3,6007.851044504995,1487.310784778811,0.24756119513634764,4912
spoVK,M1,856.3859649122807,260.40566265282285,0.3040751172043042,784
spoVK,M2,2801.6037151702785,221.27639644242873,0.07898204704835629,1031
spoVK,M3,1861.9339525283797,569.5748303504661,0.30590495950569146,1670
spoVK,Y1,3101.1826625387,1758.5564194653819,0.5670599286872663,5062
spoVK,Y2,2728.251805985552,1007.2489959459023,0.36919209353626514,3762
spoVK,Y3,2736.905056759546,871.3397014218906,0.31836679875682045,3548
spoVT,M1,9416.664804469274,19.432127613579212,0.0020635891812095155,89
spoVT,M2,9711.916201117318,18.758243414278617,0.0019314667698760164,91
spoVT,M3,9362.871508379889,21.279243884479826,0.0022727262534185835,96
spoVT,Y1,9477.256983240224,17.753522685592653,0.0018732764888604737,88
spoVT,Y2,9271.625698324022,15.887534149424207,0.0017135650927211292,80
spoVT,Y3,9086.489757914338,41.13869410137684,0.004527457268693339,169
sprB,M1,883.0,0.0,0.0,0
sprB,M2,1971.0,0.0,0.0,0
sprB,M3,2204.80790960452,0.39506131970579406,0.00017918174095114567,1
sprB,Y1,1661.0,0.0,0.0,0
sprB,Y2,1495.0,0.0,0.0,0
sprB,Y3,1520.0,0.0,0.0,0
spsA,M1,8876.683527885862,9.385037885341022,0.0010572685007703812,36
spsA,M2,9423.49935149157,3.684074127415629,0.0003909454428765368,18
spsA,M3,8703.770428015565,7.817426899118294,0.0008981655667244713,34
spsA,Y1,8501.417639429312,11.1317680480243,0.001309401386939927,50
spsA,Y2,8911.425421530479,8.45910419699319,0.0009492425506424082,39
spsA,Y3,9394.284046692606,8.794094371270074,0.0009361111850100127,51
sscA,M1,1660.2988505747126,10.34083679593693,0.006228298473107687,38
sscA,M2,1231.9885057471265,23.453315456045452,0.019036959636098583,89
sscA,M3,1051.4597701149426,30.816336877558783,0.029308146401255113,116
sscA,Y1,3381.770114942529,83.88498509510055,0.024805052455946174,331
sscA,Y2,1685.0689655172414,103.28947728924201,0.06129688422428261,390
sscA,Y3,2764.5057471264367,131.16693371986017,0.047446793647002376,505
sspA,M1,6196.366666666667,1687.1635050176603,0.27228270949389594,5505
sspA,M2,7769.152380952381,413.7561235546768,0.05325627600883232,1156
sspA,M3,6202.5952380952385,2364.5664710786764,0.38122211434270753,5259
sspA,Y1,8064.004761904762,51.155686716491864,0.006343707404310685,203
sspA,Y2,7397.519047619047,781.6949025598695,0.1056698735789622,1864
sspA,Y3,6982.395238095238,1310.4206932426896,0.18767495229905745,2986
sspB,M1,3457.8088235294117,591.7322468325233,0.17112925469041337,2225
sspB,M2,2494.6176470588234,438.93727559162255,0.17595372826338077,1748
sspB,M3,6492.014705882353,2150.7689024402075,0.33129452102001805,5270
sspB,Y1,7903.053921568628,449.1631321086241,0.056834122171783505,3451
sspB,Y2,6963.3725490196075,1478.5729501441258,0.2123357525014654,3998
sspB,Y3,7010.774509803921,1409.9807245083105,0.20111625649014706,3630
sspC,M1,883.0,0.0,0.0,0
sspC,M2,1971.0,0.0,0.0,0
sspC,M3,2203.0,0.0,0.0,0
sspC,Y1,1659.0,0.0,0.0,0
sspC,Y2,1493.0867579908677,0.28212494933003884,0.00018895415676291493,1
sspC,Y3,1518.0,0.0,0.0,0
sspD,M1,1045.948717948718,28.329748960817202,0.027085217921942312,99
sspD,M2,1808.9128205128204,29.19835452473571,0.01614138293102377,125
sspD,M3,1131.3538461538462,85.9312415318976,0.07595434604657923,312
sspD,Y1,3105.5538461538463,325.9844106750691,0.10496820432812426,1192
sspD,Y2,2126.5692307692307,232.47673440167088,0.10932008750901494,810
sspD,Y3,2981.3230769230768,119.90620574453499,0.040219125083312386,445
sspE,M1,5966.874509803922,2265.6116641067747,0.3796982256597224,5020
sspE,M2,6198.0,2066.4455389277337,0.3334052176391955,4491
sspE,M3,5517.003921568627,2916.4595412743297,0.5286310437214814,6093
sspE,Y1,6372.972549019608,2934.623786273125,0.4604795899716492,6563
sspE,Y2,5262.219607843137,3157.602590089015,0.6000514659978707,6644
sspE,Y3,6351.83137254902,1895.6801490120492,0.2984462335075032,4070
sspF,M1,9158.462365591398,11.006198882138557,0.0012017518271941758,44
sspF,M2,9403.150537634408,22.041212620076983,0.0023440242216543295,77
sspF,M3,9074.435483870968,19.70700599888981,0.0021717060013173627,72
sspF,Y1,9287.440860215054,11.294545314027689,0.0012161095272660676,42
sspF,Y2,9132.677419354839,7.940537513731342,0.0008694643584917386,28
sspF,Y3,8991.21505376344,12.546432215910833,0.0013954100909486411,49
sspG,M1,4553.8231292517,49.74575092755354,0.010923953240082895,140
sspG,M2,9337.557823129251,6.625117472931804,0.0007095128724687844,28
sspG,M3,8533.884353741496,1.8781986663221388,0.0002200871945843376,8
sspG,Y1,8728.884353741496,6.21918926884213,0.0007124838658420735,22
sspG,Y2,7517.074829931973,14.736539451483354,0.001960408774009333,49
sspG,Y3,6137.414965986394,9.945635469697018,0.0016204925892767256,33
sspH,M1,4596.877777777778,435.9538653203703,0.09483694942420659,1815
sspH,M2,5119.344444444445,476.8482691136383,0.09314635385222379,1997
sspH,M3,4400.9,768.6312153766569,0.1746531880698623,3088
sspH,Y1,8208.105555555556,11.151820365079276,0.001358635106432239,42
sspH,Y2,2987.0222222222224,483.26933577464035,0.16178966871398356,2111
sspH,Y3,5756.916666666667,535.0215249154982,0.09293542983058029,2344
sspI,M1,2514.134259259259,220.04459491447787,0.08752300880674119,645
sspI,M2,5289.925925925926,277.0857881999625,0.052379899469284646,810
sspI,M3,4006.3935185185187,706.7090699426394,0.17639532079813414,2056
sspI,Y1,8341.518518518518,23.0081811461808,0.002758272500996273,80
sspI,Y2,6986.509259259259,1231.3919217820728,0.17625281468712037,3110
sspI,Y3,7190.986111111111,1065.9087420214873,0.14822845233625254,2441
sspJ,M1,8362.695035460993,4.935213502996817,0.0005901462963876649,19
sspJ,M2,9781.893617021276,5.519707714388473,0.0005642780355721454,24
sspJ,M3,8719.297872340425,15.78685921936843,0.0018105654205767992,58
sspJ,Y1,8941.127659574468,11.23568998696932,0.001256630082329465,44
sspJ,Y2,8192.021276595744,18.019619500147364,0.0021996548704809457,64
sspJ,Y3,8165.234042553191,14.549736520870324,0.0017819129794742245,57
sspK,M1,3431.8627450980393,17.82777948490022,0.00519478219528588,72
sspK,M2,3771.4771241830067,34.73548257286781,0.009210047265073192,116
sspK,M3,2310.1372549019607,89.28687199603262,0.03865002904332705,318
sspK,Y1,8270.392156862745,11.315008252966761,0.001368134429221425,44
sspK,Y2,2520.9803921568628,347.1343868125714,0.13769817008198756,1210
sspK,Y3,4790.026143790849,227.4144994831319,0.047476671871180015,776
sspL,M1,1735.3798449612402,14.871950211750146,0.008569853023781264,57
sspL,M2,2024.2713178294573,20.335756662367096,0.010045963939345981,84
sspL,M3,2881.4418604651164,163.00196063701696,0.05656958166447458,718
sspL,Y1,3530.2093023255816,506.7136561094349,0.14353643444756356,2124
sspL,Y2,2836.5193798449613,357.6987013529856,0.126104797271837,1522
sspL,Y3,2868.5891472868216,374.0888015482399,0.13040863725712057,1543
sspM,M1,1800.5904761904762,6.145190799590357,0.003412875321095659,21
sspM,M2,2441.2571428571428,4.385352743089053,0.0017963501943742903,17
sspM,M3,2878.038095238095,16.534302228493047,0.005744990747638173,45
sspM,Y1,2473.5333333333333,58.701177203938634,0.023731710591032518,167
sspM,Y2,8136.380952380952,2.415419028708908,0.0002968665113943667,11
sspM,Y3,2987.0095238095237,18.54127165484489,0.0062073024900161766,69
sspN,M1,828.7891156462586,17.63838874250536,0.02128211918993604,91
sspN,M2,2792.421768707483,43.58740630768329,0.015609177236810618,188
sspN,M3,1674.095238095238,131.70943181573497,0.07867499340455213,494
sspN,Y1,3953.4761904761904,879.856279774919,0.2225525682675078,3305
sspN,Y2,2732.496598639456,509.3070281872755,0.1863888974064472,2025
sspN,Y3,2382.0408163265306,295.694072689979,0.12413476320946686,1240
sspO,M1,966.0204081632653,54.79181888083857,0.05671911112625098,228
sspO,M2,2322.326530612245,84.99308297925933,0.03659824829062786,337
sspO,M3,1701.4761904761904,189.75977363365953,0.11152655247003583,709
sspO,Y1,2856.816326530612,751.0374105598107,0.26289313862606245,2862
sspO,Y2,1879.8231292517007,419.86438940302,0.2233531351272154,1651
sspO,Y3,1508.2789115646258,297.94471267754665,0.19753953356575887,1145
sspP,M1,920.0544217687075,44.664929442403306,0.04854596465776415,139
sspP,M2,2373.5646258503402,50.784134620370125,0.021395724416888997,172
sspP,M3,1754.2380952380952,146.90027058421947,0.08374021233661633,483
sspP,Y1,2264.3469387755104,690.1205141238285,0.30477684417787343,2218
sspP,Y2,1620.9591836734694,396.53918733176926,0.2446324320351605,1341
sspP,Y3,1487.3469387755101,284.80836270480563,0.19148751060010258,939
stoA,M1,1919.3373493975903,268.9091957968471,0.14010522740113812,1595
stoA,M2,3637.612449799197,509.7998940737514,0.1401468411242911,2962
stoA,M3,2239.769076305221,403.71569085409726,0.18024880114876699,2238
stoA,Y1,4402.917670682731,755.3852344090233,0.17156469661897872,3757
stoA,Y2,3965.624497991968,735.2758044529498,0.1854123618676614,3904
stoA,Y3,5910.732931726908,939.6573773887619,0.15897476476140282,5529
surA,M1,994.1814946619218,221.49967545745523,0.22279601526155715,660
surA,M2,2442.2775800711743,336.1766879652215,0.13764884495865717,943
surA,M3,1436.779359430605,189.18196380624715,0.13167085298414913,505
surA,Y1,1112.6049822064058,208.05819200599444,0.18700095301873848,571
surA,Y2,894.7544483985765,224.41078450768663,0.25080711798564964,591
surA,Y3,964.4626334519573,319.31398484905577,0.33107968497046153,827
surC,M1,3372.5274725274726,48.20634828165285,0.01429383412717631,137
surC,M2,4574.472527472528,36.14026399071652,0.00790042213034879,113
surC,M3,3743.835164835165,13.936573575598953,0.003722539311159165,45
surC,Y1,8098.758241758242,6.893379528118362,0.0008511649962058637,22
surC,Y2,9043.516483516483,7.314160751374519,0.0008087739724592705,21
surC,Y3,5979.2307692307695,48.65344042261826,0.008137073530091823,146
swrB,M1,2057.0218253968255,361.23087224304686,0.17560867258827498,1404
swrB,M2,2830.878968253968,618.9981413864565,0.2186593451461624,2303
swrB,M3,1682.8630952380952,602.8430151388771,0.3582246332721353,2190
swrB,Y1,5428.261904761905,1895.166170543708,0.3491294642362755,6747
swrB,Y2,4417.0734126984125,1463.5588710921554,0.3313413055089025,5413
swrB,Y3,6157.912698412699,1845.1476238487512,0.2996384837226367,6300
swrD,M1,1519.8703703703704,55.83257240408628,0.036735088394729803,312
swrD,M2,1675.0,63.04151456095844,0.03763672511101997,218
swrD,M3,602.5138888888889,28.936494888533208,0.048026270302076735,130
swrD,Y1,1093.4444444444443,15.820406800010847,0.01446841390103624,68
swrD,Y2,1143.7546296296296,16.458544874838463,0.01438992634300249,69
swrD,Y3,1495.6898148148148,12.377815412428463,0.008275656683508935,49
tagV,M1,8366.509353741496,21.655993168003928,0.0025884143855429247,123
tagV,M2,10061.858843537415,23.678782459124932,0.0023533208751316827,131
tagV,M3,8139.9872448979595,21.235113607769268,0.0026087404032579,100
tagV,Y1,7841.938775510204,153.6086145407791,0.019588091534262858,506
tagV,Y2,8567.76105442177,21.874338531859596,0.00255309857416838,116
tagV,Y3,8656.306972789116,22.283133261159172,0.0025742078384241272,115
tepA,M1,894.4214092140921,45.488035639522764,0.05085749868117767,161
tepA,M2,1175.4146341463415,37.772063685336875,0.032135097341857814,175
tepA,M3,1422.0474254742549,99.1325698470942,0.06971115595109871,439
tepA,Y1,2186.29945799458,485.50112707995504,0.22206524605064357,2006
tepA,Y2,1695.2235772357724,222.27873180528587,0.13112059954223446,1120
tepA,Y3,1719.79945799458,169.56846945753176,0.09859781538439476,855
tgl,M1,4498.514905149052,26.73525503263283,0.005943129142915888,106
tgl,M2,8967.719512195123,6.08832980958421,0.0006789161727577167,31
tgl,M3,8412.673441734418,4.97869265370135,0.0005918086192437426,26
tgl,Y1,8611.859078590785,9.891634293715036,0.0011486061492002107,47
tgl,Y2,6232.551490514905,31.141959360036022,0.0049966629890551,171
tgl,Y3,6660.29674796748,32.16464622876917,0.004829311282351622,144
tilS,M1,9538.424947145877,7.420417306183641,0.0007779499600092787,37
tilS,M2,9891.105708245243,3.954977917342499,0.0003998519512379311,19
tilS,M3,9492.804087385482,6.685538795016035,0.0007042743886287632,36
tilS,Y1,9533.257223396758,2.993541880491428,0.00031401039648280995,17
tilS,Y2,9321.595489781535,2.0119198976632795,0.00021583428500719372,12
tilS,Y3,9209.32276250881,2.0819214386144327,0.0002260667252417239,11
tkmA,M1,8679.560910307899,22.208009405256366,0.0025586558622893007,100
tkmA,M2,10385.244979919678,18.69582140933737,0.001800229214186719,94
tkmA,M3,8272.382864792504,18.2592479293508,0.002207253729401558,74
tkmA,Y1,8192.022757697456,13.397041264283738,0.0016353764705665033,72
tkmA,Y2,8299.659973226238,15.110390633372651,0.0018206035767871283,78
tkmA,Y3,8754.002677376171,10.881151438566524,0.0012429915593569275,64
tuaB,M1,8379.850550964187,17.516725679715574,0.0020903386728895893,67
tuaB,M2,10064.303719008265,14.87116877943842,0.0014776152622810376,61
tuaB,M3,8180.937327823692,17.02091179116408,0.0020805576560616454,60
tuaB,Y1,8115.064738292011,22.65435475851929,0.0027916419017117275,83
tuaB,Y2,8593.69696969697,9.657421690362831,0.0011237796404058415,44
tuaB,Y3,8699.74173553719,11.86613104771974,0.0013639635989707954,48
tuaC,M1,8387.327350427351,7.2075205938400595,0.0008593346000109108,32
tuaC,M2,10083.065811965813,5.459073366208745,0.0005414100699144831,27
tuaC,M3,8199.68376068376,6.524743419632466,0.0007957311050113446,30
tuaC,Y1,8155.947008547008,4.380600609760784,0.0005371050848135897,18
tuaC,Y2,8614.403418803418,8.12148911181416,0.000942780215526785,27
tuaC,Y3,8703.941025641026,10.80684013222562,0.001241603096848846,41
tuaD,M1,8395.015151515152,7.255655422413302,0.0008642813969315808,35
tuaD,M2,10085.66810966811,5.263684619565064,0.0005218974650295405,26
tuaD,M3,8203.916305916306,7.3934448225365665,0.0009012091965400399,41
tuaD,Y1,8145.487734487734,4.497274865686884,0.0005521185486101177,21
tuaD,Y2,8606.212121212122,5.496808155788457,0.0006387023789757894,26
tuaD,Y3,8715.669552669553,4.210238090856674,0.00048306536467609707,20
tuaE,M1,8378.159509202455,9.438559661844328,0.0011265671955131846,49
tuaE,M2,10061.947511929107,12.434246113496805,0.0012357693278319311,64
tuaE,M3,8170.6203135650985,13.403475213056216,0.0016404476892413397,76
tuaE,Y1,8129.983640081799,10.361791214055883,0.001274515629154652,44
tuaE,Y2,8591.569870483982,8.121501798104287,0.0009452872898124712,37
tuaE,Y3,8696.510565780505,9.702132162901796,0.001115635068745649,43
tuaF,M1,8386.716593245228,7.858519402564564,0.0009370197878027641,28
tuaF,M2,10070.113069016154,7.868617271997091,0.0007813832097086724,30
tuaF,M3,8193.03817914831,6.134402428127097,0.0007487335337627812,30
tuaF,Y1,8137.632892804699,3.3091280176236277,0.0004066450356281814,14
tuaF,Y2,8599.627019089574,3.526217530399093,0.00041004307774878437,15
tuaF,Y3,8707.417033773861,4.458561230642354,0.0005120417700620892,21
tuaG,M1,8369.357048748354,8.179406519715892,0.0009773040476196593,34
tuaG,M2,10064.230566534914,6.731434044542738,0.000668847359968657,31
tuaG,M3,8169.005270092227,6.7608974790680305,0.0008276279982117946,30
tuaG,Y1,8131.02766798419,5.123078695442734,0.0006300653379418184,20
tuaG,Y2,8598.07509881423,4.857429009253004,0.000564943775604251,19
tuaG,Y3,8703.093544137022,4.4428885939673926,0.0005104953280618724,18
tuaH,M1,8383.557788944723,15.815165421306249,0.0018864503376074392,86
tuaH,M2,10068.738693467336,14.85465972827237,0.001475324783024727,75
tuaH,M3,8188.2797319933,16.637865938755738,0.00203191225548245,88
tuaH,Y1,8059.745393634841,7.8754235727431645,0.000977130565310755,44
tuaH,Y2,8600.341708542714,6.0562176950609095,0.0007041833801842167,34
tuaH,Y3,8701.097989949749,13.250109843947715,0.0015228089442564981,48
txpA,M1,2581.722222222222,240.595050394566,0.09319168744167734,870
txpA,M2,4086.3333333333335,284.8143176364669,0.06969923753237627,1065
txpA,M3,4537.383333333333,384.82890742358063,0.08481295917770094,1394
txpA,Y1,8413.81111111111,11.257170967870918,0.0013379395875675083,47
txpA,Y2,9091.522222222222,10.641678132225877,0.0011705056504415334,42
txpA,Y3,6288.888888888889,386.80171018797876,0.06150557229137472,1449
uxaA,M1,1211.5923694779117,27.83268295482001,0.02297198600451191,145
uxaA,M2,2189.640562248996,38.04557127430936,0.01737525872065161,217
uxaA,M3,1001.4685408299866,63.009084182338285,0.06291668845645243,296
uxaA,Y1,2018.475234270415,87.17336348056328,0.04318773002536858,386
uxaA,Y2,1318.4263721552877,75.1471225046004,0.05699758749648962,391
uxaA,Y3,2728.9618473895584,62.998319252190704,0.02308508611523938,304
uxaB,M1,1166.5162855162855,16.523936474793192,0.014165199989025361,65
uxaB,M2,2128.948717948718,25.606786076235633,0.012027901780982425,106
uxaB,M3,916.5051975051975,23.538629256621114,0.025683028662243486,109
uxaB,Y1,1889.3187803187802,30.281611227592983,0.016027793479342665,125
uxaB,Y2,1199.8191268191267,31.052478868799195,0.02588096670130878,146
uxaB,Y3,2638.8191268191267,23.681775387544263,0.008974383710826987,109
uxuA,M1,3051.892592592593,840.3770257748464,0.2753625824888363,2751
uxuA,M2,3408.0768518518516,338.64029571319395,0.0993640432518963,1123
uxuA,M3,4681.425925925926,1627.994871959687,0.3477561960221961,5023
uxuA,Y1,4320.896296296296,1284.0528777107872,0.29717280620954206,4119
uxuA,Y2,3201.4768518518517,794.2423377218894,0.24808623472085092,2904
uxuA,Y3,4079.7833333333333,619.5973305240959,0.15187015581483393,2136
xpaC,M1,8795.645528455285,18.419855683281526,0.002094201684650708,72
xpaC,M2,8752.61463414634,20.574709669910586,0.0023506929677496622,79
xpaC,M3,8932.630894308943,24.79995577016552,0.0027763327583551884,89
xpaC,Y1,9245.39512195122,26.36282131148695,0.0028514542606074295,91
xpaC,Y2,9059.068292682927,24.93826683267665,0.0027528511792784985,89
xpaC,Y3,8977.078048780488,21.98875392372514,0.002449433301597757,80
yaaN,M1,8817.820844099913,6.241182440243063,0.0007077919307488648,31
yaaN,M2,8771.615848406545,4.5690741148130645,0.0005208930935618987,21
yaaN,M3,8951.386735572782,7.159594221779277,0.0007998307338601597,29
yaaN,Y1,9259.606373815675,5.427668010214598,0.0005861661706876615,25
yaaN,Y2,8878.93712316968,91.77082780600527,0.010335789806026256,258
yaaN,Y3,8990.708010335917,4.103196346991214,0.0004563818936477626,20
yaaO,M1,8818.522522522522,11.542480726266774,0.0013088905422407504,53
yaaO,M2,8771.100485100485,10.54954724431041,0.001202762100631612,45
yaaO,M3,8950.697851697852,16.61471415074187,0.0018562479067026306,62
yaaO,Y1,9243.82882882883,8.485065640209806,0.0009179167850606817,38
yaaO,Y2,9058.121968121968,9.511309189792826,0.0010500310354912142,42
yaaO,Y3,8972.521136521136,8.177643881729242,0.000911409820863338,38
yabM,M1,9400.282676672921,17.161498773128034,0.0018256364583285139,84
yabM,M2,9707.90243902439,11.799768259105294,0.0012154807213216215,56
yabM,M3,9334.164477798624,12.708677234794102,0.0013615227442179511,66
yabM,Y1,9408.174484052533,13.607319658135761,0.0014463294320488053,63
yabM,Y2,9202.003126954347,11.501727148020077,0.001249915587871234,56
yabM,Y3,9085.519074421514,8.831164531224738,0.0009720044016072938,39
yabN,M1,9433.544217687075,15.083128535086802,0.0015988824758787104,54
yabN,M2,9736.65850340136,11.101259555649895,0.0011401508589185736,38
yabN,M3,9359.010204081633,14.097705516972542,0.0015063244092654456,65
yabN,Y1,9447.78911564626,9.69165971894328,0.0010258124520257498,56
yabN,Y2,9232.191836734693,6.730234254848061,0.0007289963611965474,42
yabN,Y3,9122.326530612245,8.648623184402702,0.000948072090533055,45
yabR,M1,9471.782945736433,8.037761823689076,0.000848600719604448,33
yabR,M2,9772.87338501292,6.575743592703176,0.0006728567263326398,37
yabR,M3,9414.857881136952,19.597582558338992,0.0020815590427130655,72
yabR,Y1,9501.67441860465,21.420232599629813,0.0022543639842771456,80
yabR,Y2,9290.405684754522,17.98670403392433,0.0019360515185510533,67
yabR,Y3,9149.764857881137,19.878751776577314,0.0021725970104526544,78
yabS,M1,9528.666666666666,10.782542803439522,0.0011315898835205544,37
yabS,M2,9878.476964769648,1.4716259853711315,0.00014897296320267805,9
yabS,M3,9495.31029810298,6.755262457845664,0.0007114314588745207,23
yabS,Y1,9546.838753387534,7.388227429477467,0.0007738925544181711,26
yabS,Y2,9308.539295392953,8.686720040725897,0.0009331990514371238,28
yabS,Y3,9210.112466124661,2.1710020920427877,0.00023571938996704567,9
ybaK,M1,10469.567567567568,4.807577956525032,0.00045919546585838537,19
ybaK,M2,11222.18918918919,8.009603167928686,0.0007137291158524289,29
ybaK,M3,10579.655405405405,5.841448579394014,0.0005521397772945871,24
ybaK,Y1,10399.103603603604,14.84374857846137,0.0014274065481295485,61
ybaK,Y2,9793.538288288288,5.099982095993692,0.0005207496969805655,29
ybaK,Y3,9911.02027027027,7.618561385140853,0.0007686959745197956,31
ybxH,M1,10107.489583333334,12.465235251604195,0.001233267187547603,35
ybxH,M2,11009.609375,17.6379681970577,0.001602052134302694,53
ybxH,M3,10400.203125,21.263625520779804,0.002044539444587031,63
ybxH,Y1,9464.619791666666,25.834070283076276,0.0027295412654423216,79
ybxH,Y2,9191.505208333334,27.500404070488486,0.002991936951257524,85
ybxH,Y3,9042.963541666666,28.866250950468572,0.0031921228939454918,87
